,Date,Pricing,Market,Product,Price,Change,Unit
1803,2022-10-27,Retail,Zalingei,Goat (Meat),2400.0,0%,Kilogram
1804,2022-10-27,Retail,Zalingei,Beef (Boneless),3000.0,0%,Kilogram
1805,2022-10-27,Retail,Zalingei,Mutton,2400.0,0%,Kilogram
1806,2022-10-27,Retail,Zalingei,Beef (Bone-in),2000.0,0%,Kilogram
1807,2022-10-27,Retail,Zalingei,Calf meat,2000.0,0%,Kilogram
1808,2022-10-27,Retail,Zalingei,Eggs,3500.0,0%,Egg tray
1809,2022-10-27,Wholesale,Zalingei,"Live Lamb, 25-30 kg, less than a year",19000.0,-17.39%,Head
1810,2022-10-27,Wholesale,Zalingei,Horse,270000.0,-1.82%,Head
1811,2022-10-27,Wholesale,Zalingei,Donkey (male),73000.0,4.29%,Head
1812,2022-10-27,Wholesale,Zalingei,Goat (Noubian Male live 13-30kgs),20000.0,17.65%,Head
1813,2022-10-27,Wholesale,Zalingei,"Calf (live, 250 Kg)",150000.0,-5.06%,Head
1814,2022-10-27,Wholesale,Zalingei,Sheep (35 - 40 Kg Live + 2 years),40000.0,5.26%,Head
1815,2022-10-27,Wholesale,Zalingei,"Bull (350 kg, live)",320000.0,-1.54%,Head
1816,2022-10-27,Wholesale,Zalingei,Local milking Cow - Low Yeilder,130000.0,1.56%,Head
1817,2022-10-27,Retail,Al Qadarif,Okra (Dry),3250.0,-13.33%,Rubu
1818,2022-10-27,Wholesale,Al Qadarif,Okra (Dry),36000.0,-14.29%,Standard Sack ~90kg
1819,2022-10-27,Retail,Al Qadarif,Pigeon Peas,483.0,20.75%,Kilogram
1820,2022-10-27,Wholesale,Al Qadarif,Pigeon Peas,41000.0,24.24%,Standard Sack ~90kg
1821,2022-10-27,Retail,Al Qadarif,Broad Bean - Ethiopian,700.0,0%,Kilogram
1822,2022-10-27,Wholesale,Al Qadarif,Broad Bean - Ethiopian,62500.0,-0.79%,Big Sack ~100kg
1823,2022-10-27,Retail,Al Qadarif,Chicpeas,500.0,-9.09%,Kilogram
1824,2022-10-27,Wholesale,Al Qadarif,Chicpeas,37000.0,-31.48%,Standard Sack ~90kg
1825,2022-10-27,Retail,Al Qadarif,Cowpea,600.0,-7.69%,Kilogram
1826,2022-10-27,Wholesale,Al Qadarif,Cowpea,44000.0,-5.38%,Standard Sack ~90kg
1827,2022-10-27,Retail,Al Qadarif,Broad Beans,1200.0,0%,Kilogram
1828,2022-10-27,Retail,Al Qadarif,Shelled Groundnuts,666.0,0%,Kilogram
1829,2022-10-27,Wholesale,Al Qadarif,Shelled Groundnuts,74000.0,0%,Medium Sack ~50kg
1830,2022-10-27,Retail,Al Qadarif,Groundnut (unshelled),400.0,0%,Kilogram
1831,2022-10-27,Wholesale,Al Qadarif,Groundnut (unshelled),14000.0,7.69%,KANTAR (45 KG)
1832,2022-10-27,Retail,Al Qadarif,Sesame,833.0,-9.06%,Kilogram
1833,2022-10-27,Wholesale,Al Qadarif,Sesame,33000.0,-5.71%,KANTAR (45 KG)
1834,2022-10-27,Retail,Al Qadarif,Edible Oil,700.0,0%,Ratoul
1835,2022-10-27,Retail,Al Qadarif,Sugar,650.0,-3.7%,Kilogram
1836,2022-10-27,Wholesale,Al Qadarif,Sugar,29000.0,-6.45%,Medium Sack ~50kg
1837,2022-10-27,Retail,Al Qadarif,Non agric. labour wage,3250.0,0%,Day wage
1838,2022-10-27,Retail,Al Qadarif,Agric. Labour Wage,3750.0,7.14%,Day wage
1839,2022-10-27,Retail,Al Qadarif,Diesel (Parallel),1000.0,0%,Liter
1840,2022-10-27,Retail,Al Qadarif,Diesel (Commercial),702.0,0%,Liter
1841,2022-10-27,Retail,Al Qadarif,Fire wood,700.0,0%,Bundle
1842,2022-10-27,Retail,Al Qadarif,Wheat Grain,550.0,-5.66%,Kilogram
1843,2022-10-27,Wholesale,Al Qadarif,Wheat Grain,40000.0,0%,Standard Sack ~90kg
1844,2022-10-27,Retail,Al Qadarif,Sorghum (Feterita),383.0,0%,Kilogram
1845,2022-10-27,Wholesale,Al Qadarif,Sorghum (Feterita),27000.0,-4.42%,Standard Sack ~90kg
1846,2022-10-27,Retail,Al Qadarif,Sorghum (Tabat),533.0,0%,Kilogram
1847,2022-10-27,Wholesale,Al Qadarif,Sorghum (Tabat),38500.0,1.32%,Standard Sack ~90kg
1848,2022-10-27,Retail,Al Qadarif,Wheat flour,550.0,-8.33%,Kilogram
1849,2022-10-27,Wholesale,Al Qadarif,Wheat flour,12000.0,0%,Small Sack ~25kg
1850,2022-10-27,Retail,Al Qadarif,Millet,633.0,-4.95%,Kilogram
1851,2022-10-27,Wholesale,Al Qadarif,Millet,44250.0,-8.76%,Standard Sack ~90kg
1852,2022-10-27,Retail,Al Qadarif,Sorghum (Dabar),516.0,0%,Kilogram
1853,2022-10-27,Wholesale,Al Qadarif,Sorghum (Dabar),38000.0,2.7%,Standard Sack ~90kg
1854,2022-10-27,Retail,Al Qadarif,Rice (imported),500.0,0%,Kilogram
1855,2022-10-27,Wholesale,Al Qadarif,Rice (imported),11250.0,-2.17%,Small Sack ~25kg
1856,2022-10-27,Retail,Al Qadarif,Water Melon Seeds,616.0,2.67%,Kilogram
1857,2022-10-27,Wholesale,Al Qadarif,Water Melon Seeds,28000.0,3.7%,KANTAR (45 KG)
1858,2022-10-27,Retail,Al Qadarif,Gum Arabic,2750.0,10%,Kilogram
1859,2022-10-27,Wholesale,Madani,Donkey (female),50000.0,0%,Head
1860,2022-10-27,Wholesale,Madani,Donkey (male),60000.0,0%,Head
1861,2022-10-27,Wholesale,Madani,Goat (Noubian Male live 13-30kgs),41000.0,0%,Head
1862,2022-10-27,Wholesale,Madani,Local milking Cow - Low Yeilder,177000.0,1.14%,Head
1863,2022-10-27,Wholesale,Madani,Local milking Cow - Hi Yeilder,242000.0,1.26%,Head
1864,2022-10-27,Wholesale,Madani,"Calf (live, 250 Kg)",162000.0,1.25%,Head
1865,2022-10-27,Wholesale,Madani,"Bull (350 kg, live)",173000.0,1.76%,Head
1866,2022-10-27,Wholesale,Madani,Sheep (35 - 40 Kg Live + 2 years),75000.0,0%,Head
1867,2022-10-26,Wholesale,"Om Durman, El Salam",Seed Cake,28400.0,1.43%,KANTAR (45 KG)
1868,2022-10-26,Wholesale,"Om Durman, El Salam",Forage products,23000.0,2.22%,Kilogram
1869,2022-10-26,Wholesale,"Om Durman, El Salam",Cotton Seed,26800.0,0.75%,Standard Sack ~90kg
1870,2022-10-26,Wholesale,"Om Durman, El Salam",GN hask foder,7000.0,0%,Standard Sack ~90kg
1871,2022-10-26,Wholesale,"Om Durman, El Salam",Alfa Alfa bale,6400.0,6.67%,Box (80 pieces)
1872,2022-10-26,Wholesale,"Om Durman, El Salam",Crushed Sorghum,37800.0,2.16%,Standard Sack ~90kg
1873,2022-10-26,Wholesale,"Om Durman, El Salam",Donkey (male),257000.0,0.78%,Head
1874,2022-10-26,Wholesale,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),42700.0,4.15%,Head
1875,2022-10-26,Wholesale,"Om Durman, El Salam",Milking Goat,27000.0,0%,Head
1876,2022-10-26,Wholesale,"Om Durman, El Salam",Camels,312000.0,0.65%,Head
1877,2022-10-26,Wholesale,"Om Durman, El Salam",Local milking Cow - Low Yeilder,277000.0,0.73%,Head
1878,2022-10-26,Wholesale,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),54500.0,-2.68%,Head
1879,2022-10-26,Wholesale,"Om Durman, El Salam",Sheep (hamari),80000.0,0%,Head
1880,2022-10-26,Wholesale,"Om Durman, El Salam",Lamb - (live 15-30kgs),41000.0,0%,Head
1881,2022-10-26,Retail,"Om Durman, El Salam",Goat (Meat),2500.0,13.64%,Kilogram
1882,2022-10-26,Retail,"Om Durman, El Salam",Mutton,3200.0,0%,Kilogram
1883,2022-10-26,Retail,"Om Durman, El Salam",Camel Meat,4000.0,0%,Kilogram
1884,2022-10-26,Retail,"Om Durman, El Salam",Lamb Meat,4000.0,0%,Kilogram
1885,2022-10-26,Retail,El Fasher,Diesel (Commercial),750.0,0%,Liter
1886,2022-10-26,Retail,El Fasher,Watermelon,700.0,0%,Piece
1887,2022-10-26,Retail,El Fasher,Tomato,900.0,5.88%,Kilogram
1888,2022-10-26,Retail,El Fasher,Lemons & Limes,1000.0,0%,Kilogram
1889,2022-10-26,Retail,El Fasher,Okra (fresh),900.0,12.5%,Kilogram
1890,2022-10-26,Retail,El Fasher,Dry Barakawi Dates,800.0,-11.11%,Rubu
1891,2022-10-26,Retail,El Fasher,Banana,500.0,25%,Kilogram
1892,2022-10-26,Retail,El Fasher,Grapefruits,1200.0,0%,Dozen
1893,2022-10-26,Retail,El Fasher,Oranges,2500.0,0%,Dozen
1894,2022-10-26,Retail,El Fasher,Fenugreek,2250.0,0%,Kilogram
1895,2022-10-26,Wholesale,"Om Durman, Mowelih","Calf (live, 250 Kg)",140000.0,0%,Head
1896,2022-10-26,Wholesale,"Om Durman, Mowelih","Bull (350 kg, live)",400000.0,-11.11%,Head
1897,2022-10-26,Wholesale,"Om Durman, Mowelih",Local milking Cow - Low Yeilder,280000.0,0%,Head
1898,2022-10-26,Wholesale,"Om Durman, Mowelih",Local milking Cow - Hi Yeilder,600000.0,-7.69%,Head
1899,2022-10-26,Wholesale,Kassala,Milking Goat,35000.0,0%,Head
1900,2022-10-26,Wholesale,Kassala,Goat (Noubian Male live 13-30kgs),13000.0,8.33%,Head
1901,2022-10-26,Wholesale,Kassala,Lamb - (live 15-30kgs),31000.0,0%,Head
1902,2022-10-26,Wholesale,Kassala,Camels,373665.0,-0.8%,Head
1903,2022-10-26,Wholesale,Kassala,"Calf (live, 250 Kg)",110000.0,0%,Head
1904,2022-10-26,Wholesale,Kassala,"Bull (350 kg, live)",155335.0,1.3%,Head
1905,2022-10-26,Wholesale,Kassala,Local milking Cow - Low Yeilder,350000.0,0%,Head
1906,2022-10-26,Wholesale,Kassala,Local milking Cow - Hi Yeilder,733335.0,0%,Head
1907,2022-10-26,Wholesale,Kassala,Sheep (35 - 40 Kg Live + 2 years),55000.0,-8.33%,Head
1908,2022-10-26,Retail,Kassala,White Cheese,4000.0,0%,Kilogram
1909,2022-10-26,Retail,Kassala,Nile perch,2800.0,0%,Kilogram
1910,2022-10-26,Retail,Kassala,Tilapia,3000.0,0%,Kilogram
1911,2022-10-26,Retail,Kassala,Milk,300.0,0%,Ratoul
1912,2022-10-26,Retail,Kassala,Chicken,2400.0,4.35%,Kilogram
1913,2022-10-26,Retail,Kassala,Eggs,3000.0,0%,Egg tray
1914,2022-10-26,Retail,El Fasher,Eggplant,300.0,-14.29%,Kilogram
1915,2022-10-26,Retail,El Fasher,Garlic,2045.0,0%,Ratoul
1916,2022-10-26,Retail,El Fasher,Fennel,2955.0,0%,Ratoul
1917,2022-10-26,Retail,El Fasher,Sweet Potato,600.0,0%,Kilogram
1918,2022-10-26,Retail,El Fasher,Lentils,1000.0,0%,Kilogram
1919,2022-10-26,Retail,El Fasher,Chicpeas,1127.0,0%,Kilogram
1920,2022-10-26,Retail,El Fasher,Potato (Local),700.0,16.67%,Kilogram
1921,2022-10-26,Retail,El Fasher,Okra (Dry),3150.0,-8.7%,Rubu
1922,2022-10-26,Retail,El Fasher,Red Onion,1600.0,0%,Rubu
1923,2022-10-26,Retail,El Fasher,Sesame (mixed),751.0,0%,Kilogram
1924,2022-10-26,Retail,El Fasher,Sesame,751.0,0%,Kilogram
1925,2022-10-26,Retail,El Fasher,Groundnut (unshelled),340.0,19.72%,Kilogram
1926,2022-10-26,Retail,El Fasher,Broad Beans,1300.0,0%,Kilogram
1927,2022-10-26,Retail,El Fasher,Pigeon Peas,600.0,20%,Kilogram
1928,2022-10-26,Retail,El Fasher,Hibiscus,2250.0,0%,Kilogram
1929,2022-10-26,Retail,El Fasher,Water Melon Seeds,451.0,0%,Kilogram
1930,2022-10-26,Retail,El Fasher,Rice (local),500.0,0%,Kilogram
1931,2022-10-26,Retail,El Fasher,Rice (imported),700.0,0%,Kilogram
1932,2022-10-26,Retail,El Fasher,Wheat flour,800.0,0%,Kilogram
1933,2022-10-26,Retail,El Fasher,Sorghum (Dabar),666.0,0%,Kilogram
1934,2022-10-26,Retail,El Fasher,Sorghum (Tabat),666.0,0%,Kilogram
1935,2022-10-26,Retail,El Fasher,Sorghum (Feterita),400.0,-3.85%,Kilogram
1936,2022-10-26,Retail,El Fasher,Wheat Grain,833.0,0%,Kilogram
1937,2022-10-26,Retail,El Fasher,Millet,571.0,0%,Kilogram
1938,2022-10-26,Wholesale,El Fasher,Non agric. labour wage,4000.0,0%,Day wage
1939,2022-10-26,Wholesale,El Fasher,Agric. Labour Wage,4000.0,0%,Day wage
1940,2022-10-26,Wholesale,El Fasher,Fire wood,600.0,0%,2 bundles of fire wood -Donkey Load
1941,2022-10-26,Wholesale,El Fasher,Tomato,12000.0,33.33%,Kilogram
1942,2022-10-26,Wholesale,El Fasher,Lemons & Limes,27000.0,0%,Medium Sack ~50kg
1943,2022-10-26,Wholesale,El Fasher,Eggplant,5000.0,25%,Medium Sack ~50kg
1944,2022-10-26,Wholesale,El Fasher,Okra (fresh),10000.0,11.11%,Small Sack ~25kg
1945,2022-10-26,Wholesale,El Fasher,Dry Barakawi Dates,38000.0,-5%,Standard Sack ~90kg
1946,2022-10-26,Wholesale,El Fasher,Banana,300.0,0%,Kilogram
1947,2022-10-26,Wholesale,El Fasher,Grapefruits,1000.0,0%,50 Piece
1948,2022-10-26,Wholesale,El Fasher,Oranges,2000.0,0%,100 Piece
1949,2022-10-26,Wholesale,El Fasher,Fenugreek,100000.0,0%,Standard Sack ~90kg
1950,2022-10-26,Wholesale,El Fasher,Garlic,80000.0,0%,KANTAR (45 KG)
1951,2022-10-26,Wholesale,El Fasher,Fennel,110000.0,0%,KANTAR (45 KG)
1952,2022-10-26,Wholesale,El Fasher,Lentils,19000.0,0%,Standard Sack ~90kg
1953,2022-10-26,Wholesale,El Fasher,Chicpeas,60000.0,0%,Standard Sack ~90kg
1954,2022-10-26,Wholesale,El Fasher,Potato (Local),28000.0,16.67%,Medium Sack ~50kg
1955,2022-10-26,Wholesale,El Fasher,Okra (Dry),130000.0,-7.14%,Standard Sack ~90kg
1956,2022-10-26,Wholesale,El Fasher,Red Onion,52000.0,0%,Big Sack ~100kg
1957,2022-10-26,Wholesale,El Fasher,Sesame (mixed),24000.0,0%,KANTAR (45 KG)
1958,2022-10-26,Wholesale,El Fasher,Sesame,24000.0,0%,KANTAR (45 KG)
1959,2022-10-26,Wholesale,El Fasher,Groundnut (unshelled),11000.0,37.5%,KANTAR (45 KG)
1960,2022-10-26,Wholesale,El Fasher,Broad Beans,100000.0,0%,Standard Sack ~90kg
1961,2022-10-26,Wholesale,El Fasher,Hibiscus,60000.0,0%,KANTAR (45 KG)
1962,2022-10-26,Wholesale,El Fasher,Water Melon Seeds,24000.0,-7.69%,KANTAR (45 KG)
1963,2022-10-26,Wholesale,El Fasher,Rice (local),11000.0,0%,Small Sack ~25kg
1964,2022-10-26,Wholesale,El Fasher,Rice (imported),16000.0,0%,Small Sack ~25kg
1965,2022-10-26,Wholesale,El Fasher,Pigeon Peas,60000.0,20%,Standard Sack ~90kg
1966,2022-10-26,Wholesale,El Fasher,Sorghum (Dabar),48000.0,4.35%,Standard Sack ~90kg
1967,2022-10-26,Wholesale,El Fasher,Sorghum (Tabat),48000.0,4.35%,Standard Sack ~90kg
1968,2022-10-26,Wholesale,El Fasher,Sorghum (Feterita),28000.0,-12.5%,Standard Sack ~90kg
1969,2022-10-26,Wholesale,El Fasher,Wheat Grain,60000.0,0%,Standard Sack ~90kg
1970,2022-10-26,Wholesale,El Fasher,Millet,48500.0,-7.62%,Standard Sack ~90kg
1971,2022-10-25,Retail,Ed Daein,Agric. Labour Wage,3300.0,0%,Day wage
1972,2022-10-25,Retail,Ed Daein,Non agric. labour wage,2500.0,0%,Day wage
1973,2022-10-25,Retail,Ed Daein,Diesel (Commercial),1125.0,0%,Liter
1974,2022-10-25,Retail,Ed Daein,Diesel (Parallel),1000.0,0%,Liter
1975,2022-10-25,Retail,Ed Daein,Gasoline (Commercial),1000.0,-4.76%,Liter
1976,2022-10-25,Retail,Ed Daein,Fire wood,1300.0,0%,Bundle
1977,2022-10-25,Retail,Ed Daein,Banana,800.0,0%,Kilogram
1978,2022-10-25,Retail,Ed Daein,Potato (Local),1000.0,0%,Kilogram
1979,2022-10-25,Retail,Ed Daein,Garlic,1000.0,0%,Ratoul
1980,2022-10-25,Retail,Ed Daein,Edible Oil,850.0,6.25%,Ratoul
1981,2022-10-25,Retail,Ed Daein,Sugar,700.0,0%,Kilogram
1982,2022-10-25,Retail,Ed Daein,Red Onion,525.0,0%,Rubu
1983,2022-10-25,Retail,Ed Daein,Lentils,800.0,0%,Kilogram
1984,2022-10-25,Retail,Ed Daein,Pigeon Peas,833.3,0%,Kilogram
1985,2022-10-25,Retail,Ed Daein,Sorghum (Feterita),466.7,0%,Kilogram
1986,2022-10-25,Retail,Ed Daein,Millet,666.7,0%,Kilogram
1987,2022-10-25,Wholesale,Ed Daein,Groundnut (unshelled),8000.0,0%,KANTAR (45 KG)
1988,2022-10-25,Wholesale,Ed Daein,Pigeon Peas,47000.0,0%,Standard Sack ~90kg
1989,2022-10-25,Wholesale,Ed Daein,Millet,57000.0,0%,Standard Sack ~90kg
1990,2022-10-25,Wholesale,Ed Daein,Sorghum (Feterita),40000.0,3.9%,Standard Sack ~90kg
1991,2022-10-25,Retail,El Obeid,Gasoline (Commercial),600.0,0%,Liter
1992,2022-10-25,Retail,El Obeid,Diesel (Parallel),755.56,0%,Liter
1993,2022-10-25,Retail,El Obeid,Diesel (Commercial),755.56,0%,Liter
1994,2022-10-25,Retail,El Obeid,Fire wood,500.0,0%,Bundle
1995,2022-10-25,Retail,El Obeid,Non agric. labour wage,3000.0,0%,Day wage
1996,2022-10-25,Retail,El Obeid,Agric. Labour Wage,3000.0,0%,Day wage
1997,2022-10-25,Retail,El Obeid,Red Onion,3000.0,0%,Rubu
1998,2022-10-25,Retail,El Obeid,Dry Barakawi Dates,4000.0,0%,Rubu
1999,2022-10-25,Retail,El Obeid,"Coffee, decaffeinated or roasted",3600.0,0%,Kilogram
2000,2022-10-25,Retail,El Obeid,Watermelon,2000.0,17.65%,Piece
2001,2022-10-25,Retail,El Obeid,Tomato,1000.0,0%,Kilogram
2002,2022-10-25,Retail,El Obeid,Okra (fresh),1800.0,260%,Kilogram
2003,2022-10-25,Retail,El Obeid,Okra (Dry),10000.0,0%,Rubu
2004,2022-10-25,Retail,El Obeid,Eggplant,700.0,100%,Kilogram
2005,2022-10-25,Retail,El Obeid,Lemons & Limes,400.0,0%,Kilogram
2006,2022-10-25,Retail,El Obeid,Sweet Potato,1000.0,33.33%,Kilogram
2007,2022-10-25,Retail,El Obeid,Potato (Local),600.0,0%,Kilogram
2008,2022-10-25,Retail,El Obeid,Guava,1500.0,0%,Kilogram
2009,2022-10-25,Retail,El Obeid,Banana,400.0,33.33%,Kilogram
2010,2022-10-25,Retail,El Obeid,Grapefruits,2000.0,33.33%,Dozen
2011,2022-10-25,Retail,El Obeid,Oranges,1000.0,0%,Dozen
2012,2022-10-25,Retail,El Obeid,Edible Oil,700.0,0%,Ratoul
2013,2022-10-25,Retail,El Obeid,Cowpea,770.0,0%,Rubu
2014,2022-10-25,Retail,El Obeid,Pigeon Peas,600.0,0%,Kilogram
2015,2022-10-25,Retail,El Obeid,Lentils,1200.0,0%,Kilogram
2016,2022-10-25,Retail,El Obeid,Chicpeas,800.0,0%,Kilogram
2017,2022-10-25,Retail,El Obeid,Broad Bean - Ethiopian,1000.0,0%,Kilogram
2018,2022-10-25,Retail,El Obeid,Broad Beans,1400.0,0%,Kilogram
2019,2022-10-25,Retail,El Obeid,Shelled Groundnuts,1000.0,0%,Kilogram
2020,2022-10-25,Retail,El Obeid,Groundnut (unshelled),365.85,0%,Kilogram
2021,2022-10-25,Retail,El Obeid,Sesame (heriheri),720.0,0%,Kilogram
2022,2022-10-25,Retail,El Obeid,Sesame,800.0,0%,Kilogram
2023,2022-10-25,Retail,El Obeid,Hibiscus,3600.0,0%,Kilogram
2024,2022-10-25,Retail,El Obeid,Rice (imported),700.0,0%,Kilogram
2025,2022-10-25,Retail,El Obeid,Wheat Grain,516.31,-11.08%,Kilogram
2026,2022-10-25,Retail,El Obeid,Millet,741.93,0%,Kilogram
2027,2022-10-25,Retail,El Obeid,Sorghum (Tabat),580.65,0%,Kilogram
2028,2022-10-25,Retail,El Obeid,Sorghum (Feterita),387.1,-14.28%,Kilogram
2029,2022-10-25,Wholesale,El Obeid,Red Onion,37000.0,5.71%,Big Sack ~100kg
2030,2022-10-25,Wholesale,El Obeid,Dry Barakawi Dates,35000.0,0%,Standard Sack ~90kg
2031,2022-10-25,Wholesale,El Obeid,Watermelon,1200.0,20%,Piece
2032,2022-10-25,Wholesale,El Obeid,Okra (fresh),6000.0,0%,Small Sack ~25kg
2033,2022-10-25,Wholesale,El Obeid,Okra (Dry),61000.0,0%,Standard Sack ~90kg
2034,2022-10-25,Wholesale,El Obeid,Tomato,400.0,0%,Kilogram
2035,2022-10-25,Wholesale,El Obeid,Lemons & Limes,13000.0,0%,Medium Sack ~50kg
2036,2022-10-25,Wholesale,El Obeid,Eggplant,7500.0,0%,Medium Sack ~50kg
2037,2022-10-25,Wholesale,El Obeid,Sweet Potato,16000.0,-5.88%,Medium Sack ~50kg
2038,2022-10-25,Wholesale,El Obeid,Potato (Local),17000.0,13.33%,Medium Sack ~50kg
2039,2022-10-25,Wholesale,El Obeid,Guava,750.0,0%,Kilogram
2040,2022-10-25,Wholesale,El Obeid,Banana,250.0,25%,Kilogram
2041,2022-10-25,Wholesale,El Obeid,Grapefruits,10000.0,0%,50 Piece
2042,2022-10-25,Wholesale,El Obeid,Oranges,6500.0,-7.14%,100 Piece
2043,2022-10-25,Wholesale,El Obeid,Sugar,30000.0,-6.25%,Medium Sack ~50kg
2044,2022-10-25,Wholesale,El Obeid,"Coffee, decaffeinated or roasted",120000.0,0%,Medium Sack ~50kg
2045,2022-10-25,Wholesale,El Obeid,Cowpea,45000.0,0%,Standard Sack ~90kg
2046,2022-10-25,Wholesale,El Obeid,Pigeon Peas,35000.0,0%,Standard Sack ~90kg
2047,2022-10-25,Wholesale,El Obeid,Lentils,18000.0,5.88%,Standard Sack ~90kg
2048,2022-10-25,Wholesale,El Obeid,Chicpeas,40000.0,0%,Standard Sack ~90kg
2049,2022-10-25,Wholesale,El Obeid,Broad Bean - Ethiopian,21500.0,2.38%,Standard Sack ~90kg
2050,2022-10-25,Wholesale,El Obeid,Broad Beans,90000.0,0%,Standard Sack ~90kg
2051,2022-10-25,Wholesale,El Obeid,Sesame (heriheri),25000.0,-3.85%,KANTAR (45 KG)
2052,2022-10-25,Wholesale,El Obeid,Sesame,27000.0,-3.57%,KANTAR (45 KG)
2053,2022-10-25,Wholesale,El Obeid,Shelled Groundnuts,420000.0,0%,Medium Sack ~50kg
2054,2022-10-25,Wholesale,El Obeid,Rice (imported),12000.0,4.35%,Small Sack ~25kg
2055,2022-10-25,Wholesale,El Obeid,Wheat Grain,35000.0,2.94%,Standard Sack ~90kg
2056,2022-10-25,Wholesale,El Obeid,Millet,50000.0,-9.09%,Standard Sack ~90kg
2057,2022-10-25,Wholesale,El Obeid,Sorghum (Tabat),45000.0,12.5%,Standard Sack ~90kg
2058,2022-10-25,Wholesale,El Obeid,Sorghum (Feterita),30000.0,-4.76%,Standard Sack ~90kg
2059,2022-10-25,Wholesale,Sinnar,Donkey (male),194000.0,0%,Head
2060,2022-10-25,Wholesale,Sinnar,Donkey (female),153000.0,0%,Head
2061,2022-10-25,Wholesale,Sinnar,Hybrid milking cow,872000.0,0.35%,Head
2062,2022-10-25,Wholesale,Sinnar,Local milking Cow - Low Yeilder,373000.0,0.81%,Head
2063,2022-10-25,Wholesale,Sinnar,Local milking Cow - Hi Yeilder,558500.0,0%,Head
2064,2022-10-25,Wholesale,Sinnar,Goat (hybried milking),90000.0,2.27%,Head
2065,2022-10-25,Retail,Sinnar,GN hask foder,37.14,0%,Kilogram
2066,2022-10-25,Retail,Sinnar,Forage products,342.86,0%,Kilogram
2067,2022-10-25,Retail,Sinnar,Crushed Sorghum,414.07,-12.17%,Rubu
2068,2022-10-25,Retail,Sinnar,Seed Cake,400.0,0%,Kilogram
2069,2022-10-25,Retail,Sinnar,Eggs,3200.0,3.23%,Egg tray
2070,2022-10-25,Retail,Sinnar,Milk,950.0,-4.04%,Ratoul
2071,2022-10-25,Retail,Sinnar,White Cheese,4000.0,0%,Kilogram
2072,2022-10-25,Retail,Sinnar,Tilapia,2500.0,0%,Kilogram
2073,2022-10-25,Retail,Sinnar,Nile perch,2700.0,0%,Kilogram
2074,2022-10-25,Retail,Sinnar,Dry Fish,2600.0,0%,Kilogram
2075,2022-10-25,Retail,Sinnar,Chicken,2300.0,-8%,Kilogram
2076,2022-10-25,Retail,Sinnar,Lamb Meat,2800.0,-6.67%,Kilogram
2077,2022-10-25,Retail,Sinnar,Goat (Meat),2500.0,-10.71%,Kilogram
2078,2022-10-25,Retail,Sinnar,Mutton,4000.0,-11.11%,Kilogram
2079,2022-10-25,Retail,Sinnar,Calf meat,3000.0,0%,Kilogram
2080,2022-10-25,Retail,Sinnar,Beef (Boneless),4000.0,-11.11%,Kilogram
2081,2022-10-25,Retail,Sinnar,Beef (Bone-in),3000.0,-10.45%,Kilogram
2082,2022-10-25,Wholesale,Sinnar,Lamb - (live 15-30kgs),50000.0,-5.66%,Head
2083,2022-10-25,Wholesale,Sinnar,Sheep (35 - 40 Kg Live + 2 years),140000.0,0%,Head
2084,2022-10-25,Wholesale,Sinnar,Goat (Noubian Male live 13-30kgs),59000.0,-11.81%,Head
2085,2022-10-25,Wholesale,Sinnar,Milking Goat,66000.0,-0.9%,Head
2086,2022-10-25,Wholesale,Sinnar,"Calf (live, 250 Kg)",455000.0,1.11%,Head
2087,2022-10-25,Wholesale,Sinnar,"Bull (350 kg, live)",1000000.0,0.2%,Head
2088,2022-10-25,Wholesale,El Fasher,Goat (Noubian Male live 13-30kgs),33200.0,9.93%,Head
2089,2022-10-25,Wholesale,El Fasher,Camels,445000.0,1.6%,Head
2090,2022-10-25,Wholesale,El Fasher,"Calf (live, 250 Kg)",196800.0,3.52%,Head
2091,2022-10-25,Wholesale,El Fasher,Sheep (35 - 40 Kg Live + 2 years),52300.0,2.35%,Head
2092,2022-10-25,Wholesale,El Fasher,"Bull (350 kg, live)",314600.0,0.54%,Head
2093,2022-10-25,Retail,Rabak,Eggs,2600.0,4%,Egg tray
2094,2022-10-25,Retail,Rabak,White Cheese,3900.0,2.63%,Kilogram
2095,2022-10-25,Retail,Rabak,Milk,300.0,0%,Ratoul
2096,2022-10-25,Retail,Rabak,Chicken,2200.0,2.33%,Kilogram
2097,2022-10-25,Retail,Rabak,Camel Meat,2800.0,0%,Kilogram
2098,2022-10-25,Retail,Rabak,Tilapia,1100.0,0%,Kilogram
2099,2022-10-25,Retail,Rabak,Goat (Meat),3500.0,0%,Kilogram
2100,2022-10-25,Retail,Rabak,Calf meat,2800.0,0%,Kilogram
2101,2022-10-25,Retail,Rabak,Beef (Bone-in),2500.0,0%,Kilogram
2102,2022-10-25,Retail,Rabak,Beef (Boneless),3600.0,0%,Kilogram
2103,2022-10-25,Retail,Rabak,Mutton,3600.0,0%,Kilogram
2104,2022-10-25,Wholesale,Rabak,Donkey (male),140000.0,0%,Head
2105,2022-10-25,Wholesale,Rabak,Horse,410000.0,0%,Head
2106,2022-10-25,Wholesale,Rabak,Camels,325000.0,-1.52%,Head
