,Date,Market,Product,In_Flow,Out_Flow,Stock,Unit
5715,2013-03-13,Om Durman,Camels,75,73,,Head
5716,2013-03-13,Om Durman,"Bull (350 kg, live)",1461,1636,,Head
5717,2013-03-12,Rabak,"Calf (live, 250 Kg)",100,115,,Head
5718,2013-03-12,Rabak,"Bull (350 kg, live)",124,82,,Head
5719,2013-03-12,Rabak,Sheep (35 - 40 Kg Live + 2 years),874,769,,Head
5720,2013-03-10,Rabak,"Calf (live, 250 Kg)",89,92,,Head
5721,2013-03-10,Rabak,"Bull (350 kg, live)",167,99,,Head
5722,2013-03-10,Rabak,Sheep (35 - 40 Kg Live + 2 years),584,501,,Head
5723,2013-03-10,"Om Durman, El Salam",Milking Goat,159,48,,Head
5724,2013-03-10,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),189,103,,Head
5725,2013-03-10,"Om Durman, El Salam",Camels,12,8,,Head
5726,2013-03-10,"Om Durman, El Salam","Calf (live, 250 Kg)",190,89,,Head
5727,2013-03-10,"Om Durman, El Salam","Bull (350 kg, live)",9,6,,Head
5728,2013-03-10,"Om Durman, El Salam",Local milking Cow - Low Yeilder,17,14,,Head
5729,2013-03-10,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),3678,3250,,Head
5730,2013-03-10,"Om Durman, El Salam",Milking Goat,159,48,,Head
5731,2013-03-10,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),189,103,,Head
5732,2013-03-10,"Om Durman, El Salam",Camels,12,8,,Head
5733,2013-03-10,"Om Durman, El Salam","Calf (live, 250 Kg)",190,89,,Head
5734,2013-03-10,"Om Durman, El Salam","Bull (350 kg, live)",9,6,,Head
5735,2013-03-10,"Om Durman, El Salam",Local milking Cow - Low Yeilder,17,14,,Head
5736,2013-03-10,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),3678,3250,,Head
5737,2013-03-06,"Om Durman, Mowelih",Camels,166,166,,Head
5738,2013-03-06,"Om Durman, Mowelih","Bull (350 kg, live)",1451,1932,,Head
5739,2013-03-04,"Om Durman, El Salam",Milking Goat,1138,99,,Head
5740,2013-03-04,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),322,229,,Head
5741,2013-03-04,"Om Durman, El Salam",Camels,43,35,,Head
5742,2013-03-04,"Om Durman, El Salam","Calf (live, 250 Kg)",118,50,,Head
5743,2013-03-04,"Om Durman, El Salam","Bull (350 kg, live)",8,7,,Head
5744,2013-03-04,"Om Durman, El Salam",Local milking Cow - Low Yeilder,18,16,,Head
5745,2013-03-04,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),3291,2607,,Head
5746,2013-02-25,"Om Durman, El Salam",Milking Goat,1124,118,,Head
5747,2013-02-25,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),287,273,,Head
5748,2013-02-25,"Om Durman, El Salam",Camels,17,14,,Head
5749,2013-02-25,"Om Durman, El Salam","Calf (live, 250 Kg)",87,86,,Head
5750,2013-02-25,"Om Durman, El Salam","Bull (350 kg, live)",9,4,,Head
5751,2013-02-25,"Om Durman, El Salam",Local milking Cow - Low Yeilder,19,4,,Head
5752,2013-02-25,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),3172,2839,,Head
5753,2013-02-24,"Om Durman, El Salam",Milking Goat,1124,118,,Head
5754,2013-02-24,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),287,273,,Head
5755,2013-02-24,"Om Durman, El Salam",Camels,17,14,,Head
5756,2013-02-24,"Om Durman, El Salam","Calf (live, 250 Kg)",87,86,,Head
5757,2013-02-24,"Om Durman, El Salam","Bull (350 kg, live)",9,4,,Head
5758,2013-02-24,"Om Durman, El Salam",Local milking Cow - Low Yeilder,19,4,,Head
5759,2013-02-24,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),3172,2839,,Head
5760,2013-02-21,"Om Durman, Mowelih",Camels,72,71,,Head
5761,2013-02-21,"Om Durman, Mowelih","Bull (350 kg, live)",1933,2029,,Head
5762,2013-02-17,"Om Durman, El Salam",Milking Goat,114,113,,Head
5763,2013-02-17,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),264,163,,Head
5764,2013-02-17,"Om Durman, El Salam",Camels,12,10,,Head
5765,2013-02-17,"Om Durman, El Salam","Calf (live, 250 Kg)",155,90,,Head
5766,2013-02-17,"Om Durman, El Salam","Bull (350 kg, live)",20,2,,Head
5767,2013-02-17,"Om Durman, El Salam",Local milking Cow - Low Yeilder,13,2,,Head
5768,2013-02-17,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),2817,2502,,Head
5769,2013-02-13,"Om Durman, Mowelih",Camels,81,68,,Head
5770,2013-02-13,"Om Durman, Mowelih","Bull (350 kg, live)",1185,1026,,Head
5771,2013-02-10,"Om Durman, El Salam",Milking Goat,60,76,,Head
5772,2013-02-10,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),137,167,,Head
5773,2013-02-10,"Om Durman, El Salam",Camels,45,30,,Head
5774,2013-02-10,"Om Durman, El Salam","Calf (live, 250 Kg)",76,51,,Head
5775,2013-02-10,"Om Durman, El Salam","Bull (350 kg, live)",33,21,,Head
5776,2013-02-10,"Om Durman, El Salam",Local milking Cow - Low Yeilder,21,10,,Head
5777,2013-02-10,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),4470,3827,,Head
5778,2013-02-10,"Om Durman, El Salam",Milking Goat,60,76,,Head
5779,2013-02-10,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),137,167,,Head
5780,2013-02-10,"Om Durman, El Salam",Camels,45,30,,Head
5781,2013-02-10,"Om Durman, El Salam","Calf (live, 250 Kg)",76,51,,Head
5782,2013-02-10,"Om Durman, El Salam","Bull (350 kg, live)",33,21,,Head
5783,2013-02-10,"Om Durman, El Salam",Local milking Cow - Low Yeilder,21,10,,Head
5784,2013-02-10,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),4470,3827,,Head
5785,2013-02-03,"Om Durman, El Salam",Milking Goat,109,97,,Head
5786,2013-02-03,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),253,224,,Head
5787,2013-02-03,"Om Durman, El Salam",Camels,19,11,,Head
5788,2013-02-03,"Om Durman, El Salam","Calf (live, 250 Kg)",130,116,,Head
5789,2013-02-03,"Om Durman, El Salam","Bull (350 kg, live)",32,29,,Head
5790,2013-02-03,"Om Durman, El Salam",Local milking Cow - Low Yeilder,21,6,,Head
5791,2013-02-03,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),4538,4423,,Head
5792,2013-01-30,"Om Durman, Mowelih",Local milking Cow - Low Yeilder,63,39,,Head
5793,2013-01-30,"Om Durman, Mowelih",Camels,124,51,,Head
5794,2013-01-30,"Om Durman, Mowelih","Bull (350 kg, live)",1562,1402,,Head
5795,2013-01-28,"Om Durman, El Salam",Milking Goat,105,86,,Head
5796,2013-01-28,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),522,450,,Head
5797,2013-01-28,"Om Durman, El Salam",Camels,28,20,,Head
5798,2013-01-28,"Om Durman, El Salam","Calf (live, 250 Kg)",218,190,,Head
5799,2013-01-28,"Om Durman, El Salam","Bull (350 kg, live)",66,35,,Head
5800,2013-01-28,"Om Durman, El Salam",Local milking Cow - Low Yeilder,32,25,,Head
5801,2013-01-28,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),6858,5913,,Head
5802,2013-01-21,"Om Durman, El Salam",Milking Goat,92,88,,Head
5803,2013-01-21,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),195,175,,Head
5804,2013-01-21,"Om Durman, El Salam",Camels,13,9,,Head
5805,2013-01-21,"Om Durman, El Salam","Calf (live, 250 Kg)",198,166,,Head
5806,2013-01-21,"Om Durman, El Salam","Bull (350 kg, live)",58,43,,Head
5807,2013-01-21,"Om Durman, El Salam",Local milking Cow - Low Yeilder,22,18,,Head
5808,2013-01-21,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),10752,10912,,Head
5809,2013-01-13,"Om Durman, El Salam",Milking Goat,85,68,,Head
5810,2013-01-13,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),177,165,,Head
5811,2013-01-13,"Om Durman, El Salam",Camels,18,11,,Head
5812,2013-01-13,"Om Durman, El Salam","Calf (live, 250 Kg)",177,165,,Head
5813,2013-01-13,"Om Durman, El Salam","Bull (350 kg, live)",33,24,,Head
5814,2013-01-13,"Om Durman, El Salam",Local milking Cow - Low Yeilder,28,17,,Head
5815,2013-01-13,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),12645,11718,,Head
5816,2013-01-13,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),177,165,,Head
5817,2013-01-13,"Om Durman, El Salam",Camels,18,11,,Head
5818,2013-01-13,"Om Durman, El Salam","Calf (live, 250 Kg)",177,165,,Head
5819,2013-01-13,"Om Durman, El Salam","Bull (350 kg, live)",33,24,,Head
5820,2013-01-13,"Om Durman, El Salam",Local milking Cow - Low Yeilder,28,17,,Head
5821,2013-01-13,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),12645,11718,,Head
5822,2013-01-10,"Om Durman, Mowelih",Local milking Cow - Low Yeilder,55,27,,Head
5823,2013-01-10,"Om Durman, Mowelih","Calf (live, 250 Kg)",237,213,,Head
5824,2013-01-10,"Om Durman, Mowelih",Camels,150,72,,Head
5825,2013-01-10,"Om Durman, Mowelih","Bull (350 kg, live)",2320,1536,,Head
5826,2013-01-05,"Om Durman, El Salam",Milking Goat,76,65,,Head
5827,2013-01-05,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),177,149,,Head
5828,2013-01-05,"Om Durman, El Salam",Camels,44,30,,Head
5829,2013-01-05,"Om Durman, El Salam","Calf (live, 250 Kg)",150,129,,Head
5830,2013-01-05,"Om Durman, El Salam","Bull (350 kg, live)",49,42,,Head
5831,2013-01-05,"Om Durman, El Salam",Local milking Cow - Low Yeilder,11,7,,Head
5832,2013-01-05,Madani,"Calf (live, 250 Kg)",90,40,,Head
5833,2013-01-05,Madani,Sheep (35 - 40 Kg Live + 2 years),250,1100,,Head
5834,2013-01-03,Al Qadarif,Sesame,4115,0,,KANTAR (45 KG)
5835,2013-01-03,Al Qadarif,Millet,1084,0,,Standard Sack ~90kg
5836,2013-01-03,Al Qadarif,Sorghum (Dabar),443,0,,Standard Sack ~90kg
5837,2013-01-03,Al Qadarif,Sorghum (Feterita),10716,0,,Standard Sack ~90kg
5838,2013-01-03,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),11538,9401,,Head
5839,2012-12-30,Al Qadarif,Sesame,7241,0,,KANTAR (45 KG)
5840,2012-12-30,Al Qadarif,Millet,2026,0,,Standard Sack ~90kg
5841,2012-12-30,Al Qadarif,Sorghum (Dabar),721,0,,Standard Sack ~90kg
5842,2012-12-30,Al Qadarif,Sorghum (Feterita),17347,0,,Standard Sack ~90kg
5843,2012-09-15,Ad Damazin,Milking Goat,377,285,,Head
5844,2012-09-15,Ad Damazin,Goat (Noubian Male live 13-30kgs),189,123,,Head
5845,2012-09-15,Ad Damazin,Camels,3,0,,Head
5846,2012-09-15,Ad Damazin,"Calf (live, 250 Kg)",400,290,,Head
5847,2012-09-15,Ad Damazin,"Bull (350 kg, live)",290,105,,Head
5848,2012-09-15,Ad Damazin,Local milking Cow - Low Yeilder,313,273,,Head
5849,2012-09-15,Ad Damazin,Local milking Cow - Hi Yeilder,0,0,,Head
5850,2012-09-15,Ad Damazin,Sheep (35 - 40 Kg Live + 2 years),753,490,,Head
5851,2012-07-23,"Om Durman, El Salam",Milking Goat,82,72,,Head
5852,2012-07-23,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),190,166,,Head
5853,2012-07-23,"Om Durman, El Salam",Camels,8,4,,Head
5854,2012-07-23,"Om Durman, El Salam","Calf (live, 250 Kg)",207,99,,Head
5855,2012-07-23,"Om Durman, El Salam","Bull (350 kg, live)",12,6,,Head
5856,2012-07-23,"Om Durman, El Salam",Local milking Cow - Low Yeilder,16,4,,Head
5857,2012-07-23,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),1300,240,,Head
5858,2012-07-22,Ad Damazin,Milking Goat,530,325,,Head
5859,2012-07-22,Ad Damazin,Goat (Noubian Male live 13-30kgs),650,363,,Head
5860,2012-07-22,Ad Damazin,Camels,0,0,,Head
5861,2012-07-22,Ad Damazin,"Calf (live, 250 Kg)",400,250,,Head
5862,2012-07-22,Ad Damazin,"Bull (350 kg, live)",155,105,,Head
5863,2012-07-22,Ad Damazin,Local milking Cow - Low Yeilder,350,200,,Head
5864,2012-07-22,Ad Damazin,Local milking Cow - Hi Yeilder,0,0,,Head
5865,2012-07-22,Ad Damazin,Sheep (35 - 40 Kg Live + 2 years),1370,840,,Head
5866,2012-07-15,"Om Durman, El Salam",Milking Goat,83,81,,Head
5867,2012-07-15,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),195,188,,Head
5868,2012-07-15,"Om Durman, El Salam",Camels,14,11,,Head
5869,2012-07-15,"Om Durman, El Salam","Calf (live, 250 Kg)",238,109,,Head
5870,2012-07-15,"Om Durman, El Salam","Bull (350 kg, live)",12,7,,Head
5871,2012-07-15,"Om Durman, El Salam",Local milking Cow - Low Yeilder,24,5,,Head
5872,2012-07-15,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),1430,800,,Head
5873,2012-07-12,Ad Damazin,Milking Goat,377,285,,Head
5874,2012-07-12,Ad Damazin,Goat (Noubian Male live 13-30kgs),189,123,,Head
5875,2012-07-12,Ad Damazin,Camels,3,0,,Head
5876,2012-07-12,Ad Damazin,"Calf (live, 250 Kg)",400,290,,Head
5877,2012-07-12,Ad Damazin,"Bull (350 kg, live)",290,105,,Head
5878,2012-07-12,Ad Damazin,Local milking Cow - Low Yeilder,313,273,,Head
5879,2012-07-12,Ad Damazin,Local milking Cow - Hi Yeilder,0,0,,Head
5880,2012-07-12,Ad Damazin,Sheep (35 - 40 Kg Live + 2 years),753,490,,Head
5881,2012-07-12,Ad Damazin,Milking Goat,377,285,,Head
5882,2012-07-12,Ad Damazin,Goat (Noubian Male live 13-30kgs),189,123,,Head
5883,2012-07-12,Ad Damazin,Camels,3,0,,Head
5884,2012-07-12,Ad Damazin,"Calf (live, 250 Kg)",400,290,,Head
5885,2012-07-12,Ad Damazin,"Bull (350 kg, live)",290,105,,Head
5886,2012-07-12,Ad Damazin,Local milking Cow - Low Yeilder,313,273,,Head
5887,2012-07-12,Ad Damazin,Local milking Cow - Hi Yeilder,0,0,,Head
5888,2012-07-12,Ad Damazin,Sheep (35 - 40 Kg Live + 2 years),753,490,,Head
5889,2012-07-08,"Om Durman, El Salam",Milking Goat,116,111,,Head
5890,2012-07-08,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),269,256,,Head
5891,2012-07-08,"Om Durman, El Salam",Camels,65,53,,Head
5892,2012-07-08,"Om Durman, El Salam","Calf (live, 250 Kg)",213,83,,Head
5893,2012-07-08,"Om Durman, El Salam","Bull (350 kg, live)",13,4,,Head
5894,2012-07-08,"Om Durman, El Salam",Local milking Cow - Low Yeilder,29,7,,Head
5895,2012-07-08,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),1939,1334,,Head
5896,2012-07-02,"Om Durman, El Salam",Milking Goat,106,102,,Head
5897,2012-07-02,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),246,235,,Head
5898,2012-07-02,"Om Durman, El Salam",Camels,13,1,,Head
5899,2012-07-02,"Om Durman, El Salam","Calf (live, 250 Kg)",151,73,,Head
5900,2012-07-02,"Om Durman, El Salam","Bull (350 kg, live)",26,30,,Head
5901,2012-07-02,"Om Durman, El Salam",Local milking Cow - Low Yeilder,35,17,,Head
5902,2012-07-02,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),1421,1133,,Head
5903,2012-06-30,Ad Damazin,Milking Goat,281,215,,Head
5904,2012-06-30,Ad Damazin,Goat (Noubian Male live 13-30kgs),172,100,,Head
5905,2012-06-30,Ad Damazin,Camels,3,1,,Head
5906,2012-06-30,Ad Damazin,"Calf (live, 250 Kg)",287,232,,Head
5907,2012-06-30,Ad Damazin,"Bull (350 kg, live)",232,157,,Head
5908,2012-06-30,Ad Damazin,Local milking Cow - Low Yeilder,192,120,,Head
5909,2012-06-30,Ad Damazin,Local milking Cow - Hi Yeilder,0,0,,Head
5910,2012-06-30,Ad Damazin,Sheep (35 - 40 Kg Live + 2 years),610,381,,Head
5911,2012-06-26,"Om Durman, El Salam",Milking Goat,123,146,,Head
5912,2012-06-26,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),285,340,,Head
5913,2012-06-26,"Om Durman, El Salam",Camels,18,2,,Head
5914,2012-06-26,"Om Durman, El Salam","Calf (live, 250 Kg)",216,114,,Head
5915,2012-06-26,"Om Durman, El Salam","Bull (350 kg, live)",67,63,,Head
5916,2012-06-26,"Om Durman, El Salam",Local milking Cow - Low Yeilder,64,58,,Head
5917,2012-06-26,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),1526,1435,,Head
5918,2012-06-22,Ad Damazin,Milking Goat,282,205,,Head
5919,2012-06-22,Ad Damazin,Goat (Noubian Male live 13-30kgs),182,103,,Head
5920,2012-06-22,Ad Damazin,Camels,1,0,,Head
5921,2012-06-22,Ad Damazin,"Calf (live, 250 Kg)",381,255,,Head
5922,2012-06-22,Ad Damazin,"Bull (350 kg, live)",285,177,,Head
5923,2012-06-22,Ad Damazin,Local milking Cow - Low Yeilder,212,152,,Head
5924,2012-06-22,Ad Damazin,Local milking Cow - Hi Yeilder,0,0,,Head
5925,2012-06-22,Ad Damazin,Sheep (35 - 40 Kg Live + 2 years),711,421,,Head
5926,2012-06-02,Ad Damazin,Milking Goat,377,285,,Head
5927,2012-06-02,Ad Damazin,Goat (Noubian Male live 13-30kgs),189,123,,Head
5928,2012-06-02,Ad Damazin,Camels,3,0,,Head
5929,2012-06-02,Ad Damazin,"Calf (live, 250 Kg)",400,290,,Head
5930,2012-06-02,Ad Damazin,"Bull (350 kg, live)",290,105,,Head
5931,2012-06-02,Ad Damazin,Local milking Cow - Low Yeilder,313,273,,Head
5932,2012-06-02,Ad Damazin,Local milking Cow - Hi Yeilder,0,0,,Head
5933,2012-06-02,Ad Damazin,Sheep (35 - 40 Kg Live + 2 years),753,490,,Head
5934,2012-05-24,Ad Damazin,Milking Goat,287,211,,Head
5935,2012-05-24,Ad Damazin,Goat (Noubian Male live 13-30kgs),192,113,,Head
5936,2012-05-24,Ad Damazin,Camels,1,0,,Head
5937,2012-05-24,Ad Damazin,"Calf (live, 250 Kg)",382,250,,Head
5938,2012-05-24,Ad Damazin,"Bull (350 kg, live)",282,175,,Head
5939,2012-05-24,Ad Damazin,Local milking Cow - Low Yeilder,210,153,,Head
5940,2012-05-24,Ad Damazin,Local milking Cow - Hi Yeilder,0,0,,Head
5941,2012-05-24,Ad Damazin,Sheep (35 - 40 Kg Live + 2 years),731,460,,Head
5942,2012-05-20,"Om Durman, El Salam",Milking Goat,71,57,,Head
5943,2012-05-20,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),165,133,,Head
5944,2012-05-20,"Om Durman, El Salam",Camels,30,24,,Head
5945,2012-05-20,"Om Durman, El Salam","Calf (live, 250 Kg)",158,66,,Head
5946,2012-05-20,"Om Durman, El Salam","Bull (350 kg, live)",40,37,,Head
5947,2012-05-20,"Om Durman, El Salam",Local milking Cow - Low Yeilder,71,64,,Head
5948,2012-05-20,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),1586,1355,,Head
5949,2012-05-13,Ad Damazin,Milking Goat,269,222,,Head
5950,2012-05-13,Ad Damazin,Goat (Noubian Male live 13-30kgs),280,180,,Head
5951,2012-05-13,Ad Damazin,Camels,3,1,,Head
5952,2012-05-13,Ad Damazin,"Calf (live, 250 Kg)",350,220,,Head
5953,2012-05-13,Ad Damazin,"Bull (350 kg, live)",277,118,,Head
5954,2012-05-13,Ad Damazin,Local milking Cow - Low Yeilder,315,270,,Head
5955,2012-05-13,Ad Damazin,Local milking Cow - Hi Yeilder,0,0,,Head
5956,2012-05-13,Ad Damazin,Sheep (35 - 40 Kg Live + 2 years),730,350,,Head
5957,2012-05-13,"Om Durman, El Salam",Milking Goat,71,67,,Head
5958,2012-05-13,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),164,164,,Head
5959,2012-05-13,"Om Durman, El Salam",Camels,16,18,,Head
5960,2012-05-13,"Om Durman, El Salam","Calf (live, 250 Kg)",147,49,,Head
5961,2012-05-13,"Om Durman, El Salam","Bull (350 kg, live)",63,21,,Head
5962,2012-05-13,"Om Durman, El Salam",Local milking Cow - Low Yeilder,8,7,,Head
5963,2012-05-13,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),1796,1741,,Head
5964,2012-05-06,"Om Durman, El Salam",Milking Goat,70,78,,Head
5965,2012-05-06,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),210,179,,Head
5966,2012-05-06,"Om Durman, El Salam",Camels,11,9,,Head
5967,2012-05-06,"Om Durman, El Salam","Calf (live, 250 Kg)",184,99,,Head
5968,2012-05-06,"Om Durman, El Salam","Bull (350 kg, live)",32,17,,Head
5969,2012-05-06,"Om Durman, El Salam",Local milking Cow - Low Yeilder,15,2,,Head
5970,2012-05-06,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),1905,1715,,Head
5971,2012-05-05,El Obeid,Milking Goat,185,152,,Head
5972,2012-05-05,El Obeid,Goat (Noubian Male live 13-30kgs),157,42,,Head
5973,2012-05-05,El Obeid,Camels,75,141,,Head
5974,2012-05-05,El Obeid,"Calf (live, 250 Kg)",282,223,,Head
5975,2012-05-05,El Obeid,"Bull (350 kg, live)",306,251,,Head
5976,2012-05-05,El Obeid,Local milking Cow - Low Yeilder,132,17,,Head
5977,2012-05-05,El Obeid,Local milking Cow - Hi Yeilder,33,20,,Head
5978,2012-05-05,El Obeid,Sheep (35 - 40 Kg Live + 2 years),624,552,,Head
5979,2012-05-04,Ad Damazin,Milking Goat,267,220,,Head
5980,2012-05-04,Ad Damazin,Goat (Noubian Male live 13-30kgs),189,158,,Head
5981,2012-05-04,Ad Damazin,Camels,1,0,,Head
5982,2012-05-04,Ad Damazin,"Calf (live, 250 Kg)",350,220,,Head
5983,2012-05-04,Ad Damazin,"Bull (350 kg, live)",272,115,,Head
5984,2012-05-04,Ad Damazin,Local milking Cow - Low Yeilder,313,273,,Head
5985,2012-05-04,Ad Damazin,Local milking Cow - Hi Yeilder,0,0,,Head
5986,2012-05-04,Ad Damazin,Sheep (35 - 40 Kg Live + 2 years),734,400,,Head
5987,2012-04-30,"Om Durman, El Salam",Milking Goat,95,91,,Head
5988,2012-04-30,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),223,211,,Head
5989,2012-04-30,"Om Durman, El Salam",Camels,11,9,,Head
5990,2012-04-30,"Om Durman, El Salam","Calf (live, 250 Kg)",116,70,,Head
5991,2012-04-30,"Om Durman, El Salam","Bull (350 kg, live)",43,29,,Head
5992,2012-04-30,"Om Durman, El Salam",Local milking Cow - Low Yeilder,12,10,,Head
5993,2012-04-30,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),1964,1790,,Head
5994,2012-04-29,Ad Damazin,Milking Goat,377,285,,Head
5995,2012-04-29,Ad Damazin,Goat (Noubian Male live 13-30kgs),189,123,,Head
5996,2012-04-29,Ad Damazin,Camels,3,0,,Head
5997,2012-04-29,Ad Damazin,"Calf (live, 250 Kg)",400,290,,Head
5998,2012-04-29,Ad Damazin,"Bull (350 kg, live)",290,105,,Head
5999,2012-04-29,Ad Damazin,Local milking Cow - Low Yeilder,313,273,,Head
6000,2012-04-29,Ad Damazin,Local milking Cow - Hi Yeilder,0,0,,Head
6001,2012-04-29,Ad Damazin,Sheep (35 - 40 Kg Live + 2 years),753,490,,Head
6002,2012-04-28,El Obeid,Milking Goat,298,241,,Head
6003,2012-04-28,El Obeid,Goat (Noubian Male live 13-30kgs),136,112,,Head
6004,2012-04-28,El Obeid,Camels,247,214,,Head
6005,2012-04-28,El Obeid,"Calf (live, 250 Kg)",205,190,,Head
6006,2012-04-28,El Obeid,"Bull (350 kg, live)",902,751,,Head
6007,2012-04-28,El Obeid,Local milking Cow - Low Yeilder,132,110,,Head
6008,2012-04-28,El Obeid,Local milking Cow - Hi Yeilder,37,26,,Head
6009,2012-04-28,El Obeid,Sheep (35 - 40 Kg Live + 2 years),816,680,,Head
6010,2012-04-26,"Om Durman, El Salam",Milking Goat,59,45,,Head
6011,2012-04-26,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),190,161,,Head
6012,2012-04-26,"Om Durman, El Salam",Camels,14,8,,Head
6013,2012-04-26,"Om Durman, El Salam","Calf (live, 250 Kg)",180,80,,Head
6014,2012-04-26,"Om Durman, El Salam","Bull (350 kg, live)",83,47,,Head
6015,2012-04-26,"Om Durman, El Salam",Local milking Cow - Low Yeilder,37,18,,Head
6016,2012-04-26,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),1734,1387,,Head
6017,2012-04-26,"Om Durman, El Salam",Milking Goat,59,45,,Head
6018,2012-04-26,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),190,161,,Head
6019,2012-04-26,"Om Durman, El Salam",Camels,14,8,,Head
6020,2012-04-26,"Om Durman, El Salam","Calf (live, 250 Kg)",180,80,,Head
6021,2012-04-26,"Om Durman, El Salam","Bull (350 kg, live)",83,47,,Head
6022,2012-04-26,"Om Durman, El Salam",Local milking Cow - Low Yeilder,37,18,,Head
6023,2012-04-26,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),1734,1387,,Head
6024,2012-04-23,El Obeid,Milking Goat,265,223,,Head
6025,2012-04-23,El Obeid,Goat (Noubian Male live 13-30kgs),98,56,,Head
6026,2012-04-23,El Obeid,Camels,152,93,,Head
